magnetic_field	energies
1.2612612612612613e1	-1.9970070610857333e0	-1.5711488495540251e0	-1.3914737820594771e0	-1.0318180563403334e0	-9.177121829459574e-1	-5.912224878688818e-1	-1.2469218051936933e-1	-1.0889353740266322e-1	3.237421116468534e-1	3.5645827481618214e-1
1.3213213213213214e1	-1.9975140921698937e0	-1.5716177463822356e0	-1.3911440266660235e0	-1.03041335492212e0	-9.167902705883826e-1	-5.921797159742023e-1	-1.2469671884205437e-1	-1.0816360514759239e-1	3.247339681928339e-1	3.5738027540943856e-1
1.3813813813813814e1	-1.998024841213508e0	-1.5720895766544785e0	-1.3908127852912657e0	-1.0290071132537824e0	-9.15864738447318e-1	-5.931410125090066e-1	-1.2470147577502175e-1	-1.0743652934522854e-1	3.257293422065579e-1	3.5830590741599105e-1
1.4414414414414415e1	-1.9985393111445984e0	-1.572564244020167e0	-1.390480122387681e0	-1.0275993459976278e0	-9.149356008798736e-1	-5.941063525249625e-1	-1.247064208257473e-1	-1.0671233545900463e-1	3.267282172560776e-1	3.592351573396981e-1
1.5015015015015015e1	-1.9990575048053745e0	-1.5730416535365497e0	-1.390146101290062e0	-1.0261900676135045e0	-9.140028722423309e-1	-5.950757111713075e-1	-1.2471152840177524e-1	-1.0599104394354521e-1	3.277305768865074e-1	3.601680116972248e-1
1.5615615615615615e1	-1.99957942495098e0	-1.5735217116670464e0	-1.3898107842150882e0	-1.0247792923624557e0	-9.130665668898317e-1	-5.960490636959437e-1	-1.2471677685801173e-1	-1.052726711982438e-1	3.2873640462344733e-1	3.611044570166095e-1
1.6216216216216218e1	-2.000105074248211e0	-1.5740043262784607e0	-1.3894742322621987e0	-1.023367034310309e0	-9.121266991760566e-1	-5.970263854464752e-1	-1.2472214775785119e-1	-1.0455723030701602e-1	3.2974568397630566e-1	3.6204447983589744e-1
1.6816816816816818e1	-2.0006344552742927e0	-1.5744894066370088e0	-1.3891365054156182e0	-1.0219533073311726e0	-9.111832834528958e-1	-5.980076518712247e-1	-1.2472762529426536e-1	-1.0384473161811643e-1	3.307583984415399e-1	3.629880667018516e-1
1.741741741741742e1	-2.001167570515628e0	-1.5749768634033834e0	-1.388797662547502e0	-1.0205381251108914e0	-9.102363340700972e-1	-5.989928385201935e-1	-1.2473319583192422e-1	-1.0313518320293388e-1	3.317745315057998e-1	3.6393520416872155e-1
1.801801801801802e1	-2.001704422366586e0	-1.575466608626799e0	-1.3884577614221014e0	-1.0191215011504113e0	-9.092858653749111e-1	-5.999819210460009e-1	-1.2473884754186797e-1	-1.0242859122225972e-1	3.3279406664899314e-1	3.648858787970847e-1
1.861861861861862e1	-2.0022450131283196e0	-1.5759585557381586e0	-1.3881168587009067e0	-1.0177034487690897e0	-9.083318917117177e-1	-6.009748752047663e-1	-1.2474457010764538e-1	-1.017249602211051e-1	3.3381698734726006e-1	3.658400771527577e-1
1.921921921921922e1	-2.002789345007572e0	-1.5764526195423871e0	-1.387775009948659e0	-1.0162839811079338e0	-9.073744274216413e-1	-6.019716768569702e-1	-1.2475035448714406e-1	-1.0102429336783905e-1	3.348432770758686e-1	3.667977858057625e-1
1.981981981981982e1	-2.003337420115515e0	-1.5769487162099778e0	-1.3874322696402424e0	-1.0148631111327844e0	-9.064134868421662e-1	-6.029723019682677e-1	-1.2475619271818388e-1	-1.0032659264958567e-1	3.35872919312015e-1	3.677589913293609e-1
2.042042042042042e1	-2.00388924046662e0	-1.5774467632678404e0	-1.387088691168275e0	-1.013440851637424e0	-9.054490843067212e-1	-6.039767266102604e-1	-1.2476207775878717e-1	-9.963185903295582e-2	3.3690589753756306e-1	3.6872368029915437e-1
2.102102102102102e1	-2.004444807977527e0	-1.5779466795894865e0	-1.3867443268514874e0	-1.0120172152466471e0	-9.044812341442742e-1	-6.04984926961257e-1	-1.2476800335511679e-1	-9.89400925971301e-2	3.3794219524168195e-1	3.696918392922372e-1
2.162162162162162e1	-2.005004124465922e0	-1.5784483853845956e0	-1.3863992279436854e0	-1.0105922144192314e0	-9.035099506789039e-1	-6.059968793069609e-1	-1.247739639316514e-1	-9.825129264471545e-2	3.3898179592342226e-1	3.7066345488641544e-1
2.222222222222222e1	-2.005567191649488e0	-1.5789518021880689e0	-1.3860534446433743e0	-1.0091658614509078e0	-9.025352482293685e-1	-6.07012560041156e-1	-1.247799544993546e-1	-9.756545779462737e-2	3.4002468309420264e-1	3.716385136594823e-1
2.2822822822822822e1	-2.0061340111448063e0	-1.5794568528485227e0	-1.3857070261038946e0	-1.007738168477212e0	-9.01557141108661e-1	-6.080319456663369e-1	-1.2478597057848552e-1	-9.688258606034156e-2	3.4107084028022766e-1	3.726170021885444e-1
2.3423423423423422e1	-2.0067045844663434e0	-1.5799634615163842e0	-1.3853600204440675e0	-1.0063091474763368e0	-9.005756436235614e-1	-6.090550127943107e-1	-1.247920081334e-1	-9.62026749161691e-2	3.4212025102483745e-1	3.735989070494194e-1
2.4024024024024023e1	-2.007278913025401e0	-1.5804715536315286e0	-1.385012474759309e0	-1.004878810271888e0	-8.995907700741773e-1	-6.100817381467709e-1	-1.2479806351722442e-1	-9.5525721353674e-2	3.431728988907597e-1	3.745842148160652e-1
2.4624624624624627e1	-2.007856998129133e0	-1.5809810559105657e0	-1.384664435133137e0	-1.0034471685356157e0	-8.986025347534741e-1	-6.111120985558233e-1	-1.248041334246969e-1	-9.485172192993609e-2	3.442287674623256e-1	3.755729120600872e-1
2.5225225225225227e1	-2.008438840979566e0	-1.5814918963338038e0	-1.3843159466490667e0	-1.0020142337900766e0	-8.97610951946809e-1	-6.121460709645012e-1	-1.2481021485180611e-1	-9.41806728090292e-2	3.4528784034757976e-1	3.765649853502745e-1
2.5825825825825827e1	-2.0090244426726263e0	-1.5820040041318897e0	-1.383967053402827e0	-1.0005800174112585e0	-8.966160359314412e-1	-6.131836324272151e-1	-1.2481630506110379e-1	-9.351256979782988e-2	3.4635010118035287e-1	3.7756042125220596e-1
2.6426426426426428e1	-2.0096138041972296e0	-1.58251730977222e0	-1.383617798514867e0	-9.991445306311438e-1	-8.956178009760518e-1	-6.142247601102062e-1	-1.248224015517908e-1	-9.284740837708144e-2	3.4741553362224153e-1	3.785592063278926e-1
2.7027027027027028e1	-2.0102069264343676e0	-1.5830317449451066e0	-1.3832682241431355e0	-9.977077845402474e-1	-8.946162613402442e-1	-6.152694312919477e-1	-1.2482850203381309e-1	-9.218518372844131e-2	3.4848412136454e-1	3.795613271354738e-1
2.762762762762763e1	-2.010803810156194e0	-1.5835472425497554e0	-1.3829183714960764e0	-9.962697900900767e-1	-8.936114312740541e-1	-6.163176233635086e-1	-1.2483460440536055e-1	-9.15258907581461e-2	3.495558481300926e-1	3.80566770228959e-1
2.822822822822823e1	-2.011404456025194e0	-1.5840637366800778e0	-1.3825682808458195e0	-9.948305580955755e-1	-8.926033250174371e-1	-6.17369313828906e-1	-1.2484070673325914e-1	-9.086952411779314e-2	3.506306976750979e-1	3.8157552215801566e-1
2.882882882882883e1	-2.012008864593332e0	-1.584581162610361e0	-1.382217991541547e0	-9.933900992375041e-1	-8.915919567997627e-1	-6.184244803054161e-1	-1.2484680723582146e-1	-9.021607822266785e-2	3.517086537908323e-1	3.8258756946780237e-1
2.942942942942943e1	-2.012617036301247e0	-1.5850994567808325e0	-1.3818675420229733e0	-9.919484240647921e-1	-8.905773408392993e-1	-6.19483100523848e-1	-1.2485290426780929e-1	-8.956554726797594e-2	3.5278970030533385e-1	3.836028986988394e-1
3.003003003003003e1	-2.0132289714774485e0	-1.5856185567831294e0	-1.3815169698339778e0	-9.905055429968372e-1	-8.895594913427013e-1	-6.205451523288024e-1	-1.2485899630720523e-1	-8.891792524327043e-2	3.5387382108500565e-1	3.8462149638693266e-1
3.063063063063063e1	-2.013844670337565e0	-1.586138401345703e0	-1.3811663116362858e0	-9.890614663257713e-1	-8.885384225044796e-1	-6.216106136788931e-1	-1.2486508194354759e-1	-8.827320594532491e-2	3.549610000361785e-1	3.8564334906312553e-1
3.123123123123123e1	-2.0144641329836057e0	-1.5866589303191816e0	-1.3808156032232346e0	-9.876162042186775e-1	-8.875141485064798e-1	-6.226794626469344e-1	-1.2487115986761033e-1	-8.763138298967041e-2	3.560512211066034e-1	3.866684432536989e-1
3.183183183183183e1	-2.0150873594032466e0	-1.5871800846617083e0	-1.3804648795335905e0	-9.861697667197882e-1	-8.864866835173589e-1	-6.237516774201094e-1	-1.248772288622526e-1	-8.699244982097072e-2	3.57144468286898e-1	3.8769676548020837e-1
3.2432432432432435e1	-2.015714349469145e0	-1.5877018064242607e0	-1.3801141746653802e0	-9.847221637526224e-1	-8.854560416920423e-1	-6.248272363001028e-1	-1.2488328779428445e-1	-8.635639972238604e-2	3.5824072561192766e-1	3.887283022595513e-1
3.3033033033033036e1	-2.016345102938289e0	-1.5882240387360078e0	-1.3797635218897117e0	-9.832734051221043e-1	-8.84422237171203e-1	-6.259061177032109e-1	-1.2488933560722008e-1	-8.572322582406176e-2	3.593399771621513e-1	3.897630401040838e-1
3.3633633633633636e1	-2.016979619451353e0	-1.5887467257896448e0	-1.3794129536646333e0	-9.81823500516642e-1	-8.833852840807174e-1	-6.269883001604132e-1	-1.2489537131479854e-1	-8.509292111084421e-2	3.604422070648882e-1	3.9080096552175453e-1
3.4234234234234236e1	-2.0176178985320954e0	-1.5892698128268214e0	-1.3790625016489166e0	-9.803724595101667e-1	-8.823451965311285e-1	-6.280737623174341e-1	-1.2490139399519336e-1	-8.446547842933147e-2	3.6154739949556197e-1	3.9184206501629043e-1
3.483483483483484e1	-2.018259939586799e0	-1.5897932461235862e0	-1.3787121967158233e0	-9.789202915641428e-1	-8.813019886171115e-1	-6.291624829347506e-1	-1.2490740278580532e-1	-8.384089049432188e-2	3.626555386788765e-1	3.9288632508740173e-1
3.543543543543544e1	-2.018905741903696e0	-1.5903169729759108e0	-1.3783620689668121e0	-9.774670060295603e-1	-8.802556744169288e-1	-6.302544408876082e-1	-1.2491339687859083e-1	-8.321914989476094e-2	3.6376660888994966e-1	3.9393373223102185e-1
3.603603603603604e1	-2.019555304652458e0	-1.5908409416852842e0	-1.3780121477451777e0	-9.760126121488679e-1	-8.792062679918928e-1	-6.313496151659691e-1	-1.249193755158457e-1	-8.260024909921043e-2	3.6488059445540094e-1	3.9498427293958294e-1
3.663663663663664e1	-2.0202086268837176e0	-1.5913651015443968e0	-1.3776624616496116e0	-9.745571190579014e-1	-8.781537833858193e-1	-6.324479848744679e-1	-1.2492533798640164e-1	-8.198418046092451e-2	3.659974797543851e-1	3.960379337023104e-1
3.723723723723724e1	-2.020865707528576e0	-1.5918894028229353e0	-1.3773130385476817e0	-9.73100535787776e-1	-8.770982346244919e-1	-6.335495292323242e-1	-1.2493128362218556e-1	-8.137093622256363e-2	3.671172492195963e-1	3.970947010055578e-1
3.783783783783784e1	-2.0215265453981845e0	-1.592413796753442e0	-1.3769639055891818e0	-9.71642871266747e-1	-8.760396357151173e-1	-6.34654227573219e-1	-1.2493721179509922e-1	-8.076050852058328e-2	3.6823988733820795e-1	3.981545613331528e-1
3.843843843843844e1	-2.0221911391833207e0	-1.5929382355173336e0	-1.3766150892194229e0	-9.701841343220444e-1	-8.74978000645783e-1	-6.357620593451706e-1	-1.2494312191418908e-1	-8.015288938935065e-2	3.693653786527882e-1	3.9921750116678695e-1
3.903903903903904e1	-2.022859487454024e0	-1.593462672231018e0	-1.3762666151923564e0	-9.687243336816947e-1	-8.739133433849178e-1	-6.368730041103661e-1	-1.2494901342306874e-1	-7.954807076499817e-2	3.7049370776216267e-1	4.002835069864176e-1
3.963963963963964e1	-2.0235315886592504e0	-1.5939870609321225e0	-1.3759185085836172e0	-9.672634779763047e-1	-8.728456778807552e-1	-6.379870415449588e-1	-1.2495488579757112e-1	-7.89460444890485e-2	3.716248593222383e-1	4.013525652706972e-1
4.024024024024024e1	-2.0242074411265234e0	-1.5945113565658775e0	-1.3755707938034074e0	-9.658015757408273e-1	-8.717750180607908e-1	-6.391041514388587e-1	-1.2496073854360425e-1	-7.834680231184692e-2	3.7275881804679056e-1	4.024246624974241e-1
4.084084084084084e1	-2.0248870430616646e0	-1.5950355149716335e0	-1.375223494609244e0	-9.643386354163085e-1	-8.707013778312445e-1	-6.402243136954848e-1	-1.2496657119519676e-1	-7.77503358957999e-2	3.738955687082092e-1	4.034997851440205e-1
4.144144144144144e1	-2.025570392548533e0	-1.5955594928694994e0	-1.3748766341185934e0	-9.628746653516064e-1	-8.69624771076532e-1	-6.413475083314929e-1	-1.2497238331269431e-1	-7.715663681845822e-2	3.750350961382097e-1	4.0457791968802426e-1
4.204204204204204e1	-2.026257487548769e0	-1.5960832478471485e0	-1.3745302348213242e0	-9.61409673805104e-1	-8.685452116587272e-1	-6.424737154764698e-1	-1.2497817448112113e-1	-7.656569657544689e-2	3.7617738522849853e-1	4.056590526076026e-1
4.264264264264264e1	-2.0269483259016035e0	-1.5966067383467601e0	-1.3741843185920255e0	-9.599436689463894e-1	-8.674627134170289e-1	-6.436029153726175e-1	-1.2498394430866175e-1	-7.597750658326004e-2	3.77322420931422e-1	4.0674317038208796e-1
4.324324324324324e1	-2.0276429053236935e0	-1.5971299236521093e0	-1.3738389067021786e0	-9.584766588579265e-1	-8.663772901672369e-1	-6.447350883743883e-1	-1.2498969242527003e-1	-7.539205818194196e-2	3.784701882605581e-1	4.078302594925254e-1
4.384384384384384e1	-2.0283412234089613e0	-1.5976527638758322e0	-1.3734940198321457e0	-9.570086515367157e-1	-8.652889557012278e-1	-6.458702149481076e-1	-1.2499541848138711e-1	-7.480934263764881e-2	3.796206722912858e-1	4.0892030642224475e-1
4.444444444444444e1	-2.0290432776284786e0	-1.5981752199468e0	-1.373149678083026e0	-9.555396548959243e-1	-8.641977237864269e-1	-6.470082756715607e-1	-1.2500112214675513e-1	-7.422935114511418e-2	3.8077385816132925e-1	4.1001329765744005e-1
4.504504504504504e1	-2.0297490653303942e0	-1.5986972535977217e0	-1.372805900988331e0	-9.540696767665223e-1	-8.63103608165296e-1	-6.481492512335626e-1	-1.2500680310932197e-1	-7.365207483002909e-2	3.819297310712541e-1	4.111092196877725e-1
4.5645645645645644e1	-2.030458583739851e0	-1.5992188273528203e0	-1.372462707525498e0	-9.525987248988949e-1	-8.620066225548106e-1	-6.492931224334747e-1	-1.2501246107422742e-1	-7.307750475132513e-2	3.8308827628493897e-1	4.122080590069794e-1
4.6246246246246244e1	-2.0311718299589883e0	-1.5997399045157412e0	-1.3721201161272283e0	-9.511268069644464e-1	-8.609067806459534e-1	-6.504398701807189e-1	-1.2501809576286696e-1	-7.250563190339403e-2	3.842494791300251e-1	4.133098021135034e-1
4.6846846846846844e1	-2.0318888009669367e0	-1.6002604491575796e0	-1.3717781446926791e0	-9.496539305572018e-1	-8.598040961032036e-1	-6.515894754942512e-1	-1.2502370691201248e-1	-7.193644721823132e-2	3.85413324998325e-1	4.144144355111303e-1
4.7447447447447445e1	-2.0326094936198285e0	-1.6007804261050806e0	-1.3714368105984702e0	-9.481801031953919e-1	-8.586985825640373e-1	-6.527419195019911e-1	-1.2502929427300621e-1	-7.136994156751256e-2	3.86579799346213e-1	4.1552194570964e-1
4.8048048048048045e1	-2.033333904650887e0	-1.6012998009289965e0	-1.3710961307095104e0	-9.467053323230504e-1	-8.575902536384229e-1	-6.538971834402437e-1	-1.2503485761100547e-1	-7.080610576461627e-2	3.8774888769497357e-1	4.166323192254655e-1
4.864864864864865e1	-2.034062030670499e0	-1.6018185399326157e0	-1.3707561213896833e0	-9.452296253115777e-1	-8.564791229083291e-1	-6.550552486530719e-1	-1.2504039670427816e-1	-7.024493056658604e-2	3.889205756311467e-1	4.1774554258236923e-1
4.924924924924925e1	-2.0347938681663416e0	-1.6023366101404253e0	-1.3704167985123223e0	-9.437529894613356e-1	-8.553652039272367e-1	-6.56216096591637e-1	-1.2504591134354445e-1	-6.968640667604543e-2	3.900948488068183e-1	4.1886160231211667e-1
4.984984984984985e1	-2.0355294135035304e0	-1.6028539792869678e0	-1.3700781774705597e0	-9.422754320032193e-1	-8.542485102196508e-1	-6.57379708813513e-1	-1.250514013313658e-1	-6.913052474306088e-2	3.912716929399147e-1	4.1998048495517093e-1
5.0450450450450454e1	-2.0362686629247957e0	-1.6033706158058256e0	-1.3697402731874644e0	-9.40796960100245e-1	-8.53129055280621e-1	-6.585460669819535e-1	-1.2505686648156938e-1	-6.85772753669644e-2	3.9245109381444715e-1	4.211021770613846e-1
5.1051051051051054e1	-2.0370116125506894e0	-1.6038864888187865e0	-1.3694031001260385e0	-9.393175808491321e-1	-8.520068525752772e-1	-6.597151528651306e-1	-1.2506230661871126e-1	-6.802664909813255e-2	3.936330372807521e-1	4.22226665190708e-1
5.1651651651651655e1	-2.037758258379821e0	-1.6044015681251422e0	-1.3690666722990243e0	-9.378373012818964e-1	-8.508819155383446e-1	-6.608869483353307e-1	-1.2506772157757054e-1	-6.7478636439727e-2	3.948175092556982e-1	4.2335393591389403e-1
5.2252252252252255e1	-2.0385085962891334e0	-1.604915824191169e0	-1.368731003278554e0	-9.36356128367453e-1	-8.497542575736974e-1	-6.620614353681095e-1	-1.2507311120267764e-1	-6.693322784939387e-2	3.960044957228776e-1	4.244839758132175e-1
5.2852852852852855e1	-2.039262622034167e0	-1.6054292281397387e0	-1.3683961062056393e0	-9.348740690132288e-1	-8.48623892053894e-1	-6.632385960414062e-1	-1.250784753478676e-1	-6.639041374094097e-2	3.9719398273276635e-1	4.2561677148319255e-1
5.3453453453453456e1	-2.0400203312494107e0	-1.6059417517401005e0	-1.3680619937994531e0	-9.333911300667925e-1	-8.474908323197308e-1	-6.644184125346088e-1	-1.2508381387586073e-1	-6.585018448596372e-2	3.9838595640287633e-1	4.267523095312958e-1
5.4054054054054056e1	-2.04078171944864e0	-1.606453367397796e0	-1.36772867836652e0	-9.319073183174905e-1	-8.463550916797997e-1	-6.656008671275834e-1	-1.2508912665787175e-1	-6.531253041545915e-2	3.995804029178796e-1	4.278905765786986e-1
5.465465465465466e1	-2.0415467820252777e0	-1.606964048144747e0	-1.3673961718096586e0	-9.304226404981173e-1	-8.452166834100474e-1	-6.66785942199639e-1	-1.2509441357323164e-1	-6.477744182139822e-2	4.0077730852971555e-1	4.2903155926099285e-1
5.525525525525526e1	-2.04231551425283e0	-1.6074737676294653e0	-1.3670644856368268e0	-9.289371032866021e-1	-8.440756207533547e-1	-6.679736202284554e-1	-1.250996745090406e-1	-6.424490895827079e-2	4.0197665955767964e-1	4.3017524422892695e-1
5.585585585585586e1	-2.043087911285291e0	-1.607982500107416e0	-1.3667336309697742e0	-9.274507133077182e-1	-8.429319169191107e-1	-6.691638837889405e-1	-1.251049093598332e-1	-6.371492204460924e-2	4.0317844238849093e-1	4.3132161814913733e-1
5.645645645645646e1	-2.04386396815762e0	-1.608490220431559e0	-1.366403618552525e0	-9.259634771348333e-1	-8.417855850827952e-1	-6.703567155520497e-1	-1.2511011802726674e-1	-6.318747126448537e-2	4.04382643476353e-1	4.3247066770488524e-1
5.705705705705706e1	-2.0446436797862124e0	-1.608996904042962e0	-1.3660744587597495e0	-9.244754012916819e-1	-8.406366383855814e-1	-6.715520982835196e-1	-1.2511530041982083e-1	-6.266254676897615e-2	4.0558924934298207e-1	4.3362237959679695e-1
5.765765765765766e1	-2.0454270409694244e0	-1.6095025269616194e0	-1.3657461616049233e0	-9.229864922541863e-1	-8.394850899339327e-1	-6.72750014842557e-1	-1.251204564525166e-1	-6.214013867761522e-2	4.0679824657763103e-1	4.3477674054359e-1
5.825825825825826e1	-2.0462140463881022e0	-1.610007065777393e0	-1.3654187367483708e0	-9.214967564523193e-1	-8.383309527992152e-1	-6.739504481804429e-1	-1.251255860466489e-1	-6.162023707981034e-2	4.0800962183709844e-1	4.3593373728282003e-1
5.885885885885886e1	-2.047004690606159e0	-1.6105104976410485e0	-1.3650921935051352e0	-9.200062002720129e-1	-8.371742400173191e-1	-6.75153381339068e-1	-1.2513068912953001e-1	-6.110283203625157e-2	4.0922336184571184e-1	4.3709335657160286e-1
5.945945945945946e1	-2.0477989680711497e0	-1.6110128002554973e0	-1.3647665408527165e0	-9.185148300571254e-1	-8.360149645882848e-1	-6.763587974493886e-1	-1.251357656342509e-1	-6.058791358028756e-2	4.1043945339530674e-1	4.382555851873589e-1
6.006006006006006e1	-2.048596873114904e0	-1.6115139518670987e0	-1.3644417874386507e0	-9.170226521114634e-1	-8.348531394759489e-1	-6.775666797297947e-1	-1.251408154994488e-1	-6.007547171928504e-2	4.116578833451904e-1	4.3942040992853465e-1
6.066066066066066e1	-2.049398399954155e0	-1.6120139312571435e0	-1.3641179415879234e0	-9.155296727008804e-1	-8.33688777607585e-1	-6.787770114843776e-1	-1.2514583866909132e-1	-5.956549643596641e-2	4.12878638622089e-1	4.405878176153365e-1
6.126126126126126e1	-2.0502035426912064e0	-1.6125127177334395e0	-1.363795011310289e0	-9.140358980554432e-1	-8.325218918735706e-1	-6.799897761011147e-1	-1.251508350922593e-1	-5.905797768973334e-2	4.141017062200802e-1	4.41757795090449e-1
6.186186186186186e1	-2.05101229531463e0	-1.6130102911220385e0	-1.363473004307392e0	-9.125413343716785e-1	-8.313524951270544e-1	-6.812049570499279e-1	-1.2515580472295854e-1	-5.855290541796057e-2	4.1532707320052437e-1	4.429303292197649e-1
6.246246246246246e1	-2.0518246516999747e0	-1.61350663175907e0	-1.3631519279797941e0	-9.110459878149224e-1	-8.301806001836448e-1	-6.824225378806383e-1	-1.2516074751992157e-1	-5.8050269537278626e-2	4.1655472669197113e-1	4.4410540689309275e-1
6.306306306306306e1	-2.052640605610502e0	-1.6140017204827173e0	-1.3628317894338156e0	-9.095498645217548e-1	-8.290062198210973e-1	-6.836425022207957e-1	-1.251656634464293e-1	-5.7550059944839416e-2	4.1778465389005903e-1	4.452830150248791e-1
6.366366366366366e1	-2.053460150697951e0	-1.614495538625282e0	-1.3625125954882944e0	-9.080529706025585e-1	-8.278293667790334e-1	-6.848648337733488e-1	-1.251705524701353e-1	-5.705226651955385e-2	4.190168420574115e-1	4.4646314055490954e-1
6.426426426426427e1	-2.0542832805033338e0	-1.614988068005407e0	-1.3621943526811742e0	-9.065553121441968e-1	-8.266500537586561e-1	-6.860895163142018e-1	-1.2517541456290127e-1	-5.655687912332299e-2	4.202512785235112e-1	4.476457704490163e-1
