magnetic_field	energies
8.008008008008009e0	-1.2724902842997654e0	-1.2291012775739307e0	-1.094834930937674e0	-1.0291025223185555e0	-9.789681033774656e-1	-9.339442411980878e-1	3.574223028455023e-2	7.135658327970514e-2	2.3057759876454895e-1	3.106755294948456e-1	3.5267298972734934e-1
8.408408408408409e0	-1.2726334980552103e0	-1.22937397634771e0	-1.0949259361233377e0	-1.0296814806103303e0	-9.795489148307683e-1	-9.344935277670711e-1	3.5810140044415406e-2	7.157668698668897e-2	2.304218191067946e-1	3.1098145531286125e-1	3.5332998272147126e-1
8.80880880880881e0	-1.2727793294045358e0	-1.2296482840899994e0	-1.0950182055751478e0	-1.0302582145832293e0	-9.801286217417707e-1	-9.350422017685899e-1	3.587660139654492e-2	7.179456816984515e-2	2.3026321642420644e-1	3.1129047066291676e-1	3.539919295398409e-1
9.20920920920921e0	-1.2729277978961862e0	-1.2299241950948205e0	-1.0951117635753218e0	-1.0308327028416437e0	-9.80707211971134e-1	-9.355902563966624e-1	3.5941632875417164e-2	7.201022349105074e-2	2.3010182757720346e-1	3.116026250928629e-1	3.546587263615852e-1
9.60960960960961e0	-1.2730789231869337e0	-1.2302017034402233e0	-1.0952066349029657e0	-1.0314049237041372e0	-9.812846733168223e-1	-9.361376848069763e-1	3.6005252742204515e-2	7.222365002424748e-2	2.2993768945790885e-1	3.119179652875739e-1	3.5533027206075674e-1
1.001001001001001e1	-1.2732327250380198e0	-1.2304808029895569e0	-1.0953028448408981e0	-1.031974855198131e0	-9.818609935148765e-1	-9.366844801172393e-1	3.606747898909572e-2	7.243484524916954e-2	2.2977083897105427e-1	3.122365351386791e-1	3.560064681576334e-1
1.041041041041041e1	-1.2733892233110158e0	-1.230761487392941e0	-1.0954004191822442e0	-1.032542475054771e0	-9.824361602402265e-1	-9.372306354075198e-1	3.612832934359246e-2	7.264380704505458e-2	2.296013130152127e-1	3.1255837581674145e-1	3.566872187673028e-1
1.0810810810810812e1	-1.2735484379635005e0	-1.2310437500890192e0	-1.0954993842367757e0	-1.0331077607039745e0	-9.830101611075375e-1	-9.377761437206176e-1	3.618782127276591e-2	7.285053368432474e-2	2.294291484644079e-1	3.1288352584535123e-1	3.573724305460362e-1
1.1211211211211213e1	-1.2737103890444503e0	-1.2313275843069518e0	-1.0955997668369475e0	-1.0336706892697027e0	-9.835829836721309e-1	-9.383209980624385e-1	3.624597198746644e-2	7.305502382625959e-2	2.2925438215009716e-1	3.1321202117661945e-1	3.5806201263590853e-1
1.1611611611611613e1	-1.2738750966893888e0	-1.2316129830686846e0	-1.0957015943436121e0	-1.0342312375654954e0	-9.841546154309181e-1	-9.388651914023796e-1	3.630279844649329e-2	7.325727651064881e-2	2.2907705084358965e-1	3.135438952676515e-1	3.5875587660810365e-1
1.2012012012012013e1	-1.2740425811153069e0	-1.2318999391914898e0	-1.0958048946513688e0	-1.0347893820902827e0	-9.847250438234069e-1	-9.394087166737364e-1	3.635831736071421e-2	7.345729115144152e-2	2.2889719123888383e-1	3.1387917915758534e-1	3.59453936405251e-1
1.2412412412412413e1	-1.2742128626152895e0	-1.2321884452907736e0	-1.0959096961935042e0	-1.0353450990245314e0	-9.852942562327447e-1	-9.399515667741077e-1	3.641254519713667e-2	7.365506753039017e-2	2.28714839935983e-1	3.142179015448517e-1	3.601561082831489e-1
1.2812812812812814e1	-1.2743859615528799e0	-1.232478493783185e0	-1.096016027946484e0	-1.0358983642267539e0	-9.858622399868091e-1	-9.404937345658309e-1	3.646549818293083e-2	7.385060579069117e-2	2.2853003342467546e-1	3.145600888643324e-1	3.6086231075215175e-1
1.3213213213213214e1	-1.2745618983562e0	-1.2327700768900038e0	-1.0961239194339714e0	-1.0364491532304285e0	-9.864289823593634e-1	-9.410352128764127e-1	3.651719230939714e-2	7.404390643063039e-2	2.2834280806881982e-1	3.1490576536415466e-1	3.61572464518491e-1
1.3613613613613614e1	-1.2747406935117653e0	-1.2330631866408293e0	-1.096233400730279e0	-1.036997441241354e0	-9.869944705712441e-1	-9.415759944989862e-1	3.656764333588149e-2	7.423497029723335e-2	2.2815320009112813e-1	3.1525495318185487e-1	3.6228649242574323e-1
1.4014014014014014e1	-1.2749223675580292e0	-1.2333578148775675e0	-1.0963445024632725e0	-1.0375432031355158e0	-9.875586917916142e-1	-9.421160721927719e-1	3.661686679363739e-2	7.442379857992196e-2	2.279612455584835e-1	3.156076724197286e-1	3.630043193966659e-1
1.4414414414414415e1	-1.2751069410786608e0	-1.233653953258737e0	-1.0964572558166177e0	-1.0380864134574943e0	-9.881216331392687e-1	-9.426554386835648e-1	3.666487798962865e-2	7.461039280418566e-2	2.2776698036777895e-1	3.15963941219152e-1	3.6372587237554194e-1
1.4814814814814815e1	-1.2752944346955173e0	-1.2339515932640694e0	-1.09657169253135e0	-1.038627046419448e0	-9.886832816839867e-1	-9.431940866642152e-1	3.671169201028035e-2	7.479475482526324e-2	2.27570440232301e-1	3.1632377583374427e-1	3.6445108027121564e-1
1.5215215215215217e1	-1.275484869061305e0	-1.2342507261994424e0	-1.0966878449067032e0	-1.0391650759007653e0	-9.892436244479443e-1	-9.437320087951454e-1	3.6757323725171306e-2	7.497688682184239e-2	2.2737166066866157e-1	3.1668719070121637e-1	3.651798739009131e-1
1.5615615615615617e1	-1.275678264852027e0	-1.2345513432021211e0	-1.0968057458001423e0	-1.039700475448395e0	-9.898026484071902e-1	-9.442691977048625e-1	3.680178779066868e-2	7.51567912897803e-2	2.2717067698427687e-1	3.170541985138028e-1	3.659121859349804e-1
1.6016016016016017e1	-1.2758746427590346e0	-1.2348534352463232e0	-1.0969254286265329e0	-1.0402332182779535e0	-9.903603404931559e-1	-9.44805645990491e-1	3.684509865350427e-2	7.533447103584118e-2	2.2696752426540495e-1	3.174248102871786e-1	3.666479508426095e-1
1.6416416416416418e1	-1.2760740234808627e0	-1.2351569931491162e0	-1.0970469273564085e0	-1.0407632772756283e0	-9.909166875942517e-1	-9.453413462183314e-1	3.688727055429752e-2	7.550992917145956e-2	2.2676223736573448e-1	3.177990354277871e-1	3.673871048386384e-1
1.6816816816816818e1	-1.2762764277147234e0	-1.235462007576633e0	-1.0971702765132494e0	-1.0412906250009657e0	-9.914716765574958e-1	-9.458762909244045e-1	3.6928317531016004e-2	7.568316910653014e-2	2.2655485089553343e-1	3.1817688179851267e-1	3.6812958583148164e-1
1.7217217217217218e1	-1.2764818761477446e0	-1.2357684690506305e0	-1.0972955111697127e0	-1.0418152336906006e0	-9.920252941902271e-1	-9.464104726150495e-1	3.6968253422382726e-2	7.585419454322172e-2	2.2634539921134658e-1	3.185583557826564e-1	3.6887533337223094e-1
1.761761761761762e1	-1.2766903894478498e0	-1.2360763679553524e0	-1.097422666942771e0	-1.0423370752629786e0	-9.925775272618539e-1	-9.469438837674881e-1	3.7007091871221184e-2	7.602300946982563e-2	2.2613391640624902e-1	3.189434623461759e-1	3.6962428860497587e-1
1.801801801801802e1	-1.2769019882544146e0	-1.2363856945447484e0	-1.097551779987652e0	-1.0428561213241456e0	-9.931283625056767e-1	-9.474765168304595e-1	3.704484632774804e-2	7.618961815462832e-2	2.2592043630063532e-1	3.1933220509816035e-1	3.7037639421835855e-1
1.841841841841842e1	-1.2771166931685884e0	-1.2366964389500068e0	-1.0976828869905568e0	-1.043372343174686e0	-9.936777866207692e-1	-9.480083642248193e-1	3.7081530052805935e-2	7.635402513982478e-2	2.2570499243356404e-1	3.1972458634954665e-1	3.711315943983893e-1
1.881881881881882e1	-1.2773345247433245e0	-1.2370085911874038e0	-1.0978160251600364e0	-1.0438857118178375e0	-9.942257862739211e-1	-9.485394183441764e-1	3.711715612104155e-2	7.651623523546078e-2	2.2548761805461784e-1	3.2012060717003665e-1	3.7188983478252613e-1
1.921921921921922e1	-1.2775555034731505e0	-1.2373221411665087e0	-1.0979512322170177e0	-1.0443961979689045e0	-9.947723481016449e-1	-9.490696715555569e-1	3.7151737424027956e-2	7.667625351341417e-2	2.252683461163051e-1	3.205202674432572e-1	3.726510624150297e-1
1.961961961961962e1	-1.2777796497836238e0	-1.237637078698669e0	-1.0980885463833359e0	-1.0449037720659784e0	-9.953174587122342e-1	-9.495991162000458e-1	3.7185286673328384e-2	7.683408530141358e-2	2.2504720926696564e-1	3.2092356592013416e-1	3.734152257035826e-1
2.002002002002002e1	-1.278006984020554e0	-1.2379533935058535e0	-1.0982280063687802e0	-1.0454084042820986e0	-9.958611046879113e-1	-9.501277445934928e-1	3.7217816403508984e-2	7.698973617709709e-2	2.2482423984418978e-1	3.2133050027052484e-1	3.741822743771793e-1
2.042042042042042e1	-1.2782375264389017e0	-1.2382710752297617e0	-1.0983696513565127e0	-1.0459100645388557e0	-9.964032725870052e-1	-9.506555490271843e-1	3.724933897509624e-2	7.714321196211125e-2	2.2459946986873386e-1	3.217410671331105e-1	3.749521594452572e-1
2.082082082082082e1	-1.2784712971914567e0	-1.2385901134412791e0	-1.098513520986845e0	-1.046408722521562e0	-9.969439489462164e-1	-9.511825217685697e-1	3.727986657747678e-2	7.729451871625212e-2	2.2437293103891584e-1	3.221552621635773e-1	3.7572483315807303e-1
2.122122122122122e1	-1.2787083163172475e0	-1.2389104976502068e0	-1.0986596553392847e0	-1.0469043476960205e0	-9.97483120282941e-1	-9.517086550619754e-1	3.730941123175279e-2	7.744366273165026e-2	2.2414465472549439e-1	3.22573080081119e-1	3.7650024896829826e-1
2.1621621621621625e1	-1.278948603729689e0	-1.2392322173152754e0	-1.098808094912765e0	-1.0473969093269626e0	-9.980207730976494e-1	-9.522339411293544e-1	3.733798479353554e-2	7.75906505270027e-2	2.2391467196699577e-1	3.2299451471327706e-1	3.772783614938027e-1
2.2022022022022025e1	-1.27919217920453e0	-1.2395552618544663e0	-1.0989588806040484e0	-1.0478863764982245e0	-9.985568938763525e-1	-9.52758372171035e-1	3.736559895569186e-2	7.773548884184854e-2	2.2368301346550334e-1	3.234195590391735e-1	3.780591264816298e-1
2.2422422422422425e1	-1.2794390623675362e0	-1.239879620655571e0	-1.0991120536841836e0	-1.048372718134712e0	-9.990914690930961e-1	-9.532819403664945e-1	3.7392265251041376e-2	7.787818463089181e-2	2.2344970958287208e-1	3.238482052311489e-1	3.7884250077311055e-1
2.2822822822822825e1	-1.2796892726819924e0	-1.2402052830870303e0	-1.099267655773018e0	-1.0488559030262206e0	-9.996244852125623e-1	-9.538046378751547e-1	3.741799505500099e-2	7.801874505837544e-2	2.232147903373715e-1	3.2428044469486256e-1	3.7962844227011294e-1
2.3223223223223226e1	-1.2799428294359803e0	-1.2405322385090016e0	-1.0994257288116651e0	-1.049335899853132e0	-1.0001559286927029e0	-9.543264568371687e-1	3.7442799588179136e-2	7.815717749250477e-2	2.229782854007334e-1	3.247162681078711e-1	3.804169099023827e-1
2.3623623623623626e1	-1.2801997517294985e0	-1.240860476284682e0	-1.0995863150329153e0	-1.0498126772140721e0	-1.0006857859874554e0	-9.54847389374252e-1	3.746668991892527e-2	7.829348949992081e-2	2.22740224095601e-1	3.251556654567571e-1	3.8120786359596764e-1
2.4024024024024026e1	-1.2804600584613803e0	-1.241189985791827e0	-1.0997494569295412e0	-1.050286203655532e0	-1.0012140435495092e0	-9.553674275905112e-1	3.748967696582661e-2	7.842768884022322e-2	2.2250063539334689e-1	3.255986260728079e-1	3.8200126424266745e-1
2.4424424424424426e1	-1.2807237683160888e0	-1.241520756434474e0	-1.0999151972204637e0	-1.050756447703509e0	-1.0017406878331536e0	-9.558865635732918e-1	3.751177150016342e-2	7.855978346055202e-2	2.222595479122736e-1	3.2604513866632295e-1	3.827970736705193e-1
2.4824824824824827e1	-1.2809908997503638e0	-1.2418527776548656e0	-1.100083578814752e0	-1.0512233778971736e0	-1.0022657052971724e0	-9.564047893940466e-1	3.753298414831401e-2	7.868978149021813e-2	2.220169899161511e-1	3.2649519135956456e-1	3.835952546152544e-1
2.5225225225225227e1	-1.281261470979741e0	-1.2421860389455244e0	-1.100254644773451e0	-1.0516869628245946e0	-1.0027890824078183e0	-9.569220971092136e-1	3.755332539411242e-2	7.881769123539141e-2	2.2177298931310852e-1	3.2694877171840925e-1	3.843957706927193e-1
2.5625625625625627e1	-1.2815354999649784e0	-1.2425205298614783e0	-1.1004284382692209e0	-1.0521471711605042e0	-1.003310805641827e0	-9.574384787611101e-1	3.7572805581172264e-2	7.894352117384412e-2	2.215275736548352e-1	3.274058667827272e-1	3.851985863722226e-1
2.6026026026026027e1	-1.2818130043984295e0	-1.2428562400326297e0	-1.1006050025438152e0	-1.0526039717061306e0	-1.0038308614895262e0	-9.579539263788536e-1	3.7591434915149574e-2	7.906727994974874e-2	2.2128077013610775e-1	3.2786646309554696e-1	3.8600366695078475e-1
2.6426426426426428e1	-1.2820940016903146e0	-1.243193159176198e0	-1.1007843808633584e0	-1.0530573334310522e0	-1.0043492364579696e0	-9.584684319792719e-1	3.7609223465980925e-2	7.91889763685376e-2	2.210326055946012e-1	3.2833054673102713e-1	3.868109785282544e-1
2.6826826826826828e1	-1.282378508955007e0	-1.2435312771092994e0	-1.1009666164715424e0	-1.0535072255170606e0	-1.0048659170741687e0	-9.58981987567866e-1	3.762618117006561e-2	7.930861939181631e-2	2.2078310651099528e-1	3.2879810332129433e-1	3.8762048798327714e-1
2.7227227227227228e1	-1.2826665429972546e0	-1.243870583761525e0	-1.1011517525406862e0	-1.0539536174039927e0	-1.0053808898883456e0	-9.594945851397437e-1	3.764231783241188e-2	7.942621813233844e-2	2.205322990093406e-1	3.292691180821665e-1	3.8843216295006794e-1
2.762762762762763e1	-1.2829581202984686e0	-1.2442110691876194e0	-1.1013398321207755e0	-1.0543964788374693e0	-1.0058941414772808e0	-9.600062166806179e-1	3.765764312874641e-2	7.954178184904018e-2	2.2028020885769106e-1	3.297435758378233e-1	3.89245971795989e-1
2.802802802802803e1	-1.2832532570030035e0	-1.2445527235801397e0	-1.1015308980865466e0	-1.0548357799184844e0	-1.0064056584477006e0	-9.605168741677744e-1	3.767216660757409e-2	7.965531994213154e-2	2.200268614689725e-1	3.3022146104443467e-1	3.900618835998715e-1
2.842842842842843e1	-1.283551968904537e0	-1.2448955372821127e0	-1.1017249930826536e0	-1.0552714911547423e0	-1.0069154274397154e0	-9.610265495710895e-1	3.768589769220804e-2	7.976684194825549e-2	2.1977228190209006e-1	3.30702757812814e-1	3.9087986813109327e-1
2.882882882882883e1	-1.2838542714324936e0	-1.2452395007996553e0	-1.1019221594670838e0	-1.0557035835136712e0	-1.007423435130331e0	-9.615352348540369e-1	3.7698845682757325e-2	7.987635753570103e-2	2.1951649486324695e-1	3.3118744993010274e-1	3.916998958293531e-1
2.922922922922923e1	-1.284160179638638e0	-1.2455846048145465e0	-1.1021224392528828e0	-1.0561320284769677e0	-1.0079296682370007e0	-9.620429219747328e-1	3.771101975807601e-2	7.998387649968358e-2	2.1925952470747917e-1	3.31675520880552e-1	3.9252193778514227e-1
2.962962962962963e1	-1.284469708183755e0	-1.245930840196683e0	-1.1023258740483597e0	-1.056556798096572e0	-1.0084341135212391e0	-9.625496028869706e-1	3.772242897768115e-2	8.008940875768412e-2	2.1900139544037622e-1	3.3216695386540285e-1	3.9334596572087194e-1
3.0030030030030034e1	-1.2847828713245313e0	-1.2462781980164546e0	-1.1025325049958787e0	-1.0569778650519044e0	-1.0089367577922732e0	-9.630552695412951e-1	3.7733082283624694e-2	8.019296434485512e-2	2.187421307199934e-1	3.326617318219321e-1	3.941719519726448e-1
3.0430430430430434e1	-1.2850996829006263e0	-1.2466266695569481e0	-1.1027423727094612e0	-1.0573952027082094e0	-1.0094375879107647e0	-9.635599138860752e-1	3.774298850234229e-2	8.029455340948641e-2	2.184817538589306e-1	3.331598374416708e-1	3.9499986947264626e-1
3.0830830830830834e1	-1.2854201563219536e0	-1.246976246326005e0	-1.102955517211308e0	-1.0578087851758364e0	-1.0099365907925575e0	-9.64063527868596e-1	3.775215634645575e-2	8.039418620853614e-2	2.18220287826576e-1	3.3366125318783707e-1	3.958296917321201e-1
3.1231231231231234e1	-1.2857443045562298e0	-1.2473269200680583e0	-1.1031719778675082e0	-1.0582185873702359e0	-1.010433753412486e0	-9.645661034361643e-1	3.7760594416552475e-2	8.04918731032271e-2	2.1795775525150013e-1	3.341659613120176e-1	3.9666139282493107e-1
3.1631631631631635e1	-1.286072140116784e0	-1.247678682775767e0	-1.1033917933230917e0	-1.0586245850724998e0	-1.0109290628082237e0	-9.650676325372314e-1	3.776831120292141e-2	8.058762455470658e-2	2.1769417842399386e-1	3.3467394387012117e-1	3.974949473716769e-1
3.2032032032032035e1	-1.2864036750506918e0	-1.248031526701377e0	-1.1036150014366832e0	-1.0590267549901797e0	-1.0114225060841695e0	-9.655681071225213e-1	3.777531508726534e-2	8.068145111976945e-2	2.1742957929872883e-1	3.351851827376326e-1	3.9833033052432504e-1
3.2432432432432435e1	-1.2867389209272158e0	-1.2483854443678208e0	-1.1038416392149943e0	-1.0594250748181846e0	-1.01191407041538e0	-9.660675191461856e-1	3.778161434437592e-2	8.077336344664782e-2	2.171639794975521e-1	3.3569965962420106e-1	3.991675179513786e-1
3.2832832832832835e1	-1.2870778888266345e0	-1.2487404285795052e0	-1.1040717427473945e0	-1.0598195232994692e0	-1.0124037430515322e0	-9.665658605669551e-1	3.7787217143779646e-2	8.08633722708685e-2	2.168974003123822e-1	3.362173560875858e-1	4.000064858235262e-1
3.3233233233233236e1	-1.2874205893294353e0	-1.2490964724327531e0	-1.1043053471408428e0	-1.0602100802852814e0	-1.012891511320933e0	-9.670631233493289e-1	3.7792131551352054e-2	8.095148841116914e-2	2.1662986270821794e-1	3.3673825354698234e-1	4.0084721079977464e-1
3.3633633633633636e1	-1.2877670325059125e0	-1.2494535693259003e0	-1.1045424864554394e0	-1.0605967267946834e0	-1.0133773626345424e0	-9.675592994647421e-1	3.779636553090299e-2	8.103772276548533e-2	2.1636138732623625e-1	3.3726233329576133e-1	4.0168967001404166e-1
3.4034034034034036e1	-1.2881172279062454e0	-1.2498117129690216e0	-1.1047831936409e0	-1.060979445073063e0	-1.013861284490051e0	-9.680543808927867e-1	3.779992694573386e-2	8.112208630700408e-2	2.160919944869803e-1	3.3778957651363606e-1	4.025338410621914e-1
3.4434434434434436e1	-1.2884711845509635e0	-1.2501708973931989e0	-1.1050275004742116e0	-1.061358218649359e0	-1.014343264475962e0	-9.685483596224043e-1	3.780282356016412e-2	8.120459008027678e-2	2.1582170419362692e-1	3.3831996427828803e-1	4.033797019894947e-1
3.483483483483484e1	-1.2888289109219595e0	-1.250531116959415e0	-1.105275437498797e0	-1.0617330323917016e0	-1.0148232902757128e0	-9.690412276531251e-1	3.780506304102762e-2	8.12852451974049e-2	2.1555053613532543e-1	3.3885347757647205e-1	4.042272312785096e-1
3.523523523523524e1	-1.2891904149539766e0	-1.2508923663669664e0	-1.1055270339654606e0	-1.062103872561187e0	-1.0153013496718135e0	-9.695329769962966e-1	3.7806652959149145e-2	8.13640628342874e-2	2.15278509690604e-1	3.3939009731461994e-1	4.050764078373493e-1
3.563563563563564e1	-1.289555704026627e0	-1.2512546406613883e0	-1.105782317775417e0	-1.0624707268634823e0	-1.015777430550003e0	-9.700235996763368e-1	3.7807600790785365e-2	8.144105422693318e-2	2.1500564393082877e-1	3.3992980432895936e-1	4.059272109883347e-1
3.603603603603604e1	-1.2899247849569602e0	-1.2516179352419055e0	-1.1060413154256985e0	-1.0628335844979808e0	-1.0162515209034246e0	-9.705130877319921e-1	3.7807913919046206e-2	8.151623066784554e-2	2.14731957623721e-1	3.4047257939518505e-1	4.0677962045702465e-1
3.643643643643644e1	-1.290297663992576e0	-1.251982245868355e0	-1.1063040519572145e0	-1.063192436204224e0	-1.0167236088368135e0	-9.710014332176068e-1	3.780759963528435e-2	8.158960350246047e-2	2.1445746923691617e-1	3.410184032376784e-1	4.076336163615854e-1
3.683683683683684e1	-1.29067434680536e0	-1.2523475686675842e0	-1.1065705509057695e0	-1.063547274305314e0	-1.0171936825706855e0	-9.714886282043994e-1	3.780666514046618e-2	8.166118412566452e-2	2.141821969415633e-1	3.415672565383112e-1	4.0848917920251737e-1
3.723723723723724e1	-1.2910548384857665e0	-1.2527139001392864e0	-1.1068408342562654e0	-1.0638980927480526e0	-1.0176617304455517e0	-9.719746647817674e-1	3.7805117546513146e-2	8.17309839783658e-2	2.1390615861595777e-1	3.4211911994484306e-1	4.093462898527012e-1
3.763763763763764e1	-1.2914391435377512e0	-1.2530812371613003e0	-1.1071149224003902e0	-1.0642448871395553e0	-1.0181277409261171e0	-9.724595350585767e-1	3.780296387761852e-2	8.179901454413611e-2	2.1362937184920572e-1	3.4267397407892763e-1	4.1020492954776894e-1
3.803803803803804e1	-1.2918272658743049e0	-1.2534495769942897e0	-1.1073928340979855e0	-1.0645876547801132e0	-1.0185917026054854e0	-9.72943231164477e-1	3.7800211071545665e-2	8.186528734591826e-2	2.133518539449065e-1	3.43231799543757e-1	4.110650798767722e-1
3.843843843843844e1	-1.2922192088136333e0	-1.253818917285884e0	-1.1076745864423587e0	-1.0649263946920735e0	-1.0190536042093676e0	-9.734257452512224e-1	3.779686598089669e-2	8.19298139427963e-2	2.1307362192486062e-1	3.437925769313405e-1	4.1192672277316106e-1
3.883883883883884e1	-1.2926149750759575e0	-1.2541892560741867e0	-1.1079601948297066e0	-1.0652611076445562e0	-1.0195134346002708e0	-9.739070694939964e-1	3.779293537436603e-2	8.199260592682853e-2	2.1279469253278838e-1	3.4435628682945135e-1	4.127898405060302e-1
3.923923923923924e1	-1.293014566781004e0	-1.2545605917906897e0	-1.1082496729328308e0	-1.0655917961738213e0	-1.0199711827816829e0	-9.743871960927537e-1	3.778842593796133e-2	8.205367491994853e-2	2.1251508223805587e-1	3.449229098282378e-1	4.136544156716504e-1
3.963963963963964e1	-1.293417985446109e0	-1.2549329232625905e0	-1.1085430326793404e0	-1.065918464599145e0	-1.020426837902251e0	-9.748661172735678e-1	3.7783344276214145e-2	8.211303257092718e-2	2.1223480723941296e-1	3.454924265265291e-1	4.1452043118526255e-1
