magnetic_field	energies
1.2012012012012013e1	-5.882789877825234e-1	-5.846280251374787e-1	-5.809566309710411e-1	-5.772644583783072e-1	-5.735511505250421e-1	-5.698163402451807e-1	-5.66059649617104e-1	-5.622806895173075e-1	-5.584790591499695e-1	-5.546543455508101e-1	7.01345725816636e-1	7.051473561839743e-1	7.089263162837707e-1	7.126830069118474e-1	7.164178171917086e-1	7.201311250449737e-1	7.238232976377079e-1	7.274946918041453e-1
1.3013013013013014e1	-5.896800145421781e-1	-5.857323216879388e-1	-5.817607706969374e-1	-5.777649237039746e-1	-5.737443292842199e-1	-5.696985218579523e-1	-5.656270210612799e-1	-5.615293310804225e-1	-5.574049399469525e-1	-5.532533187911554e-1	7.002716066136192e-1	7.043959977470893e-1	7.084936877279465e-1	7.125651885246191e-1	7.166109959508865e-1	7.206315903706414e-1	7.24627437363604e-1	7.285989883546053e-1
1.4014014014014016e1	-5.910810413018328e-1	-5.868377475691097e-1	-5.825669230173165e-1	-5.782680247235519e-1	-5.7394049168222e-1	-5.69583743950456e-1	-5.6519718174091e-1	-5.607801844578808e-1	-5.563321096724021e-1	-5.518522920315008e-1	6.991987763390687e-1	7.036468511245476e-1	7.080638484075767e-1	7.124504106171226e-1	7.168071583488869e-1	7.211346913902185e-1	7.254335896839833e-1	7.297044142357761e-1
1.5015015015015017e1	-5.924820680614875e-1	-5.879442971011287e-1	-5.833750804989003e-1	-5.787737553188942e-1	-5.741396349992367e-1	-5.694720081562235e-1	-5.647701373094832e-1	-5.600332575217057e-1	-5.552605749458241e-1	-5.504512652718461e-1	6.981272416124908e-1	7.028999241883724e-1	7.0763680397615e-1	7.123386748228901e-1	7.170063016659035e-1	7.216404219855609e-1	7.262417471655672e-1	7.308109637677953e-1
1.6016016016016017e1	-5.938830948211423e-1	-5.890519646364427e-1	-5.841852357266183e-1	-5.79282109358949e-1	-5.743417564775138e-1	-5.693633160666165e-1	-5.643458933988685e-1	-5.592885581578303e-1	-5.541903424240551e-1	-5.490502385121913e-1	6.970570090907215e-1	7.021552248244971e-1	7.072125600655352e-1	7.122299827332832e-1	7.172084231441805e-1	7.221487760256157e-1	7.27051902393285e-1	7.319186313031095e-1
1.7017017017017018e1	-5.95284121580797e-1	-5.901607445596333e-1	-5.849973813037209e-1	-5.797930807000525e-1	-5.7454685332153e-1	-5.69257669230712e-1	-5.639244556189942e-1	-5.585460942659015e-1	-5.531214188014406e-1	-5.476492117525366e-1	6.959880854681073e-1	7.014127609325682e-1	7.06791122285661e-1	7.121243358973787e-1	7.174135199881968e-1	7.226597473667192e-1	7.278640479703876e-1	7.330274112262998e-1
1.801801801801802e1	-5.966851483404517e-1	-5.912706312872411e-1	-5.858115098518919e-1	-5.803066631862261e-1	-5.747549226981882e-1	-5.691550691551936e-1	-5.635058295575273e-1	-5.578058737590813e-1	-5.5205381081002e-1	-5.462481849928819e-1	6.949204774766866e-1	7.006725404257481e-1	7.06372496224194e-1	7.120217358218603e-1	7.176215893648549e-1	7.231733298528927e-1	7.286781765185586e-1	7.341372979539079e-1
1.901901901901902e1	-5.980861751001064e-1	-5.923816192675955e-1	-5.866276140113572e-1	-5.808228506494713e-1	-5.749659617370039e-1	-5.690555173042461e-1	-5.630900207795517e-1	-5.57067904563844e-1	-5.509875252197064e-1	-5.448471582332272e-1	6.938541918863729e-1	6.999345712305107e-1	7.059566874462184e-1	7.119221839709128e-1	7.178326284036705e-1	7.236895173161378e-1	7.29494280678024e-1	7.352482859342621e-1
2.002002002002002e1	-5.994872018597611e-1	-5.934937029806382e-1	-5.874456864409913e-1	-5.813416369100635e-1	-5.75179967530298e-1	-5.689590150994491e-1	-5.626770348272474e-1	-5.563321946197715e-1	-5.499225688384684e-1	-5.434461314735723e-1	6.92789235505135e-1	6.991988612864382e-1	7.055437014939142e-1	7.118256817661159e-1	7.180466341969647e-1	7.242083035767303e-1	7.303123531076577e-1	7.363603696473049e-1
2.1021021021021024e1	-6.008882286194158e-1	-5.946068769377525e-1	-5.8826571981842e-1	-5.818630157768447e-1	-5.753969371333909e-1	-5.688655639196788e-1	-5.622668772195677e-1	-5.555987518793447e-1	-5.48858948512513e-1	-5.420451047139176e-1	6.917256151791797e-1	6.984654185460114e-1	7.051335438862345e-1	7.117322305863456e-1	7.182636038000576e-1	7.247296824435115e-1	7.311323864850868e-1	7.37473543604419e-1
2.2022022022022025e1	-6.022892553790705e-1	-5.957211356815911e-1	-5.890877068401255e-1	-5.823869810475142e-1	-5.756168675647987e-1	-5.68775165101009e-1	-5.618595534519184e-1	-5.548675843077318e-1	-5.477966711264658e-1	-5.40644077954263e-1	6.906633377931325e-1	6.977342509743986e-1	7.047262201185852e-1	7.116418317676757e-1	7.184835342314654e-1	7.252536477141809e-1	7.319543735067923e-1	7.385878023482576e-1
2.3023023023023026e1	-6.036902821387252e-1	-5.968364737859029e-1	-5.899116402215417e-1	-5.829135265089183e-1	-5.758397558064305e-1	-5.686878199366159e-1	-5.614550689958345e-1	-5.541386998825738e-1	-5.467357436035524e-1	-5.392430511946082e-1	6.89602410270219e-1	6.970053665492405e-1	7.043217356625014e-1	7.115544866032825e-1	7.187064224730972e-1	7.257801931755851e-1	7.327783068882084e-1	7.397031404525697e-1
2.4024024024024026e1	-6.0509130889838e-1	-5.979528858553647e-1	-5.907375126971539e-1	-5.834426459373397e-1	-5.7606559880379e-1	-5.686035296766865e-1	-5.610534292986592e-1	-5.53412106593766e-1	-5.456761729057801e-1	-5.378420244349534e-1	6.885428395724467e-1	6.962787732604327e-1	7.039200959653259e-1	7.114701963433532e-1	7.189322654704567e-1	7.263093126040064e-1	7.336041793638207e-1	7.408195525220312e-1
2.5025025025025027e1	-6.064923356580347e-1	-5.990703665254076e-1	-5.915653170205922e-1	-5.839743330987837e-1	-5.76294393466176e-1	-5.685222955283294e-1	-5.606546397832199e-1	-5.526878124432372e-1	-5.446179660341184e-1	-5.364409976752987e-1	6.87484632700785e-1	6.955544791099039e-1	7.035213064498866e-1	7.113889621949961e-1	7.191610601328426e-1	7.268409997654504e-1	7.344319836872591e-1	7.41937033192074e-1
2.6026026026026027e1	-6.078933624176894e-1	-6.001889104620488e-1	-5.923950459647235e-1	-5.845085817492646e-1	-5.765261366668876e-1	-5.684441186554895e-1	-5.602587058475078e-1	-5.519658254447247e-1	-5.435611300286809e-1	-5.35039970915644e-1	6.864277966953474e-1	6.948324921113915e-1	7.031253725141745e-1	7.113107853221563e-1	7.193928033335543e-1	7.273752484159312e-1	7.352617126313904e-1	7.430555771287156e-1
2.7027027027027028e1	-6.092943891773441e-1	-6.013085123617222e-1	-5.93226692321742e-1	-5.850453856350892e-1	-5.76760825243429e-1	-5.683690001788639e-1	-5.598656328643538e-1	-5.512461536235476e-1	-5.425056719689036e-1	-5.336389441559893e-1	6.853723386355703e-1	6.941128202902141e-1	7.027322995310203e-1	7.112356668455306e-1	7.196274919100958e-1	7.27912052301756e-1	7.360933589884086e-1	7.441751790283887e-1
2.8028028028028032e1	-6.106954159369988e-1	-6.024291669511076e-1	-5.940602489032564e-1	-5.855847384931416e-1	-5.769984559977185e-1	-5.682969411758226e-1	-5.594754261811072e-1	-5.505288050163741e-1	-5.414515989737281e-1	-5.322379173963346e-1	6.843182656403949e-1	6.933954716830408e-1	7.02342092847774e-1	7.111636078424893e-1	7.198651226643852e-1	7.284514051598083e-1	7.36926915569923e-1	7.452958336177742e-1
2.9029029029029033e1	-6.120964426966536e-1	-6.035508689869649e-1	-5.94895708540375e-1	-5.861266340511625e-1	-5.772390256962961e-1	-5.682279426803313e-1	-5.590880911193133e-1	-5.498137876709894e-1	-5.40398918201779e-1	-5.308368906366799e-1	6.832655848684456e-1	6.926804543376562e-1	7.0195475778598e-1	7.11094609346998e-1	7.20105692362963e-1	7.289933007178293e-1	7.377623752070418e-1	7.464175356536314e-1
3.0030030030030034e1	-6.134974694563083e-1	-6.046736132559638e-1	-5.957330640837897e-1	-5.86671066028031e-1	-5.774825310705369e-1	-5.681620056828777e-1	-5.587036329743904e-1	-5.491011096460561e-1	-5.393476368515447e-1	-5.294358638770252e-1	6.822143035182117e-1	6.919677763127229e-1	7.015702996410571e-1	7.110286723495444e-1	7.203491977372036e-1	7.295377326946978e-1	7.385997307504563e-1	7.475402799226306e-1
3.1031031031031034e1	-6.14898496215963e-1	-6.057973945745186e-1	-5.965723084038551e-1	-5.872180281340423e-1	-5.777289688168623e-1	-5.680991311304002e-1	-5.583220570153089e-1	-5.483907790108745e-1	-5.382977621615576e-1	-5.280348371173705e-1	6.811644288282241e-1	6.912574456775413e-1	7.011887236819756e-1	7.109657977970669e-1	7.20595635483529e-1	7.30084694800709e-1	7.394389750705219e-1	7.486640612411852e-1
3.2032032032032035e1	-6.162995229756177e-1	-6.069222077886195e-1	-5.974134343906697e-1	-5.877675140711853e-1	-5.779783355969568e-1	-5.680393199262206e-1	-5.579433684842686e-1	-5.47682803845138e-1	-5.372493014105707e-1	-5.266338103577158e-1	6.801159680772375e-1	6.905494705118047e-1	7.008100351509353e-1	7.109059865928874e-1	7.208450022636235e-1	7.306341807378521e-1	7.402801010573365e-1	7.497888744552861e-1
3.3033033033033036e1	-6.177005497352726e-1	-6.080480477736685e-1	-5.982564349541493e-1	-5.883195175334182e-1	-5.78230628037982e-1	-5.679825729299793e-1	-5.575675725963777e-1	-5.469771922386858e-1	-5.362022619177388e-1	-5.25232783598061e-1	6.790689285844054e-1	6.898438589053525e-1	7.004342392630443e-1	7.10849239596646e-1	7.210972947046487e-1	7.311861842000847e-1	7.411231016208161e-1	7.509147144403353e-1
3.4034034034034036e1	-6.191015764949273e-1	-6.091749094343123e-1	-5.991013030241038e-1	-5.888740322069421e-1	-5.784858427327968e-1	-5.679288909575735e-1	-5.571946745393306e-1	-5.462739522912514e-1	-5.351566510427945e-1	-5.238317568384063e-1	6.78023317709461e-1	6.891406189579183e-1	7.000613412059974e-1	7.107955576242402e-1	7.213525093994635e-1	7.317406988736088e-1	7.419679696907706e-1	7.520415761009789e-1
3.503503503503504e1	-6.20502603254582e-1	-6.103027877042779e-1	-5.999480315503082e-1	-5.89431051770475e-1	-5.787439762401766e-1	-5.678782747810984e-1	-5.568246794730881e-1	-5.4557309211221e-1	-5.341124761862273e-1	-5.224307300787516e-1	6.769791428528938e-1	6.884397587788768e-1	6.996913461397547e-1	7.107449414477651e-1	7.216106429068433e-1	7.322977184371416e-1	7.42814698216975e-1	7.531694543709447e-1
3.603603603603604e1	-6.219036300142367e-1	-6.114316775462091e-1	-6.007966135025726e-1	-5.899905698955208e-1	-5.790050250850338e-1	-5.678307251287924e-1	-5.564575925295554e-1	-5.448746198203182e-1	-5.330697447894595e-1	-5.210297033190969e-1	6.759364114561259e-1	6.87741286486985e-1	6.993242591962221e-1	7.106973917954591e-1	7.218716917517005e-1	7.328572365621875e-1	7.436632801692394e-1	7.542983442128756e-1
3.703703703703704e1	-6.233046567738914e-1	-6.125615739515006e-1	-6.016470418708104e-1	-5.905525802466409e-1	-5.792689857586426e-1	-5.677862426849845e-1	-5.560934188122627e-1	-5.441785435434556e-1	-5.320284643350237e-1	-5.196286765594422e-1	6.748951310016904e-1	6.870452102101223e-1	6.989600854789293e-1	7.10652909351651e-1	7.221356524253094e-1	7.334192469133077e-1	7.44513708537477e-1	7.554282406181674e-1
3.803803803803804e1	-6.24705683533546e-1	-6.13692471940138e-1	-6.02499309665104e-1	-5.911170764817208e-1	-5.795358547188613e-1	-5.677448280900452e-1	-5.557321633960447e-1	-5.434848714183591e-1	-5.30988642346739e-1	-5.182276497997874e-1	6.738553090134055e-1	6.86351538085026e-1	6.985988300627113e-1	7.106114947567119e-1	7.22402521385528e-1	7.339837431483874e-1	7.453659763317708e-1	7.565591386068045e-1
3.903903903903904e1	-6.261067102932008e-1	-6.148243665605322e-1	-6.033534099157694e-1	-5.916840522522371e-1	-5.798056283903599e-1	-5.677064819403402e-1	-5.553738313267215e-1	-5.42793611590356e-1	-5.299502863898851e-1	-5.168266230401327e-1	6.728169530565516e-1	6.856602782570227e-1	6.982404979933883e-1	7.105731486070069e-1	7.226722950570267e-1	7.345507189189038e-1	7.462200765824362e-1	7.57691033227199e-1
4.004004004004004e1	-6.275077370528555e-1	-6.159572528893599e-1	-6.042093356734161e-1	-5.922535012035214e-1	-5.800783031648468e-1	-5.67671204788188e-1	-5.550184276207798e-1	-5.421047722130914e-1	-5.289134040713785e-1	-5.15425596280478e-1	6.717800707380454e-1	6.84971438879758e-1	6.978850942874465e-1	7.105378714548547e-1	7.229449698315136e-1	7.351201678701881e-1	7.470760023400829e-1	7.588239195560267e-1
4.104104104104105e1	-6.289087638125102e-1	-6.170911260314006e-1	-6.05067080009009e-1	-5.928254169750243e-1	-5.803538754012982e-1	-5.676389971418196e-1	-5.546659572650542e-1	-5.414183614482548e-1	-5.278780030399461e-1	-5.140245695208233e-1	6.707446697066128e-1	6.842850281149218e-1	6.975326239317207e-1	7.105056638084863e-1	7.232205420679649e-1	7.356920836416909e-1	7.479337466756756e-1	7.599577926980672e-1
4.204204204204205e1	-6.30309790572165e-1	-6.182259811193775e-1	-6.059266360139249e-1	-5.933997932005769e-1	-5.806323414261882e-1	-5.676098594653427e-1	-5.543164252164093e-1	-5.407343874653029e-1	-5.268440909862985e-1	-5.126235427611685e-1	6.697107576529652e-1	6.836010541319696e-1	6.971830918830761e-1	7.104765261320094e-1	7.23499008092855e-1	7.362664598672436e-1	7.487933026805919e-1	7.610926477860444e-1
4.304304304304305e1	-6.317108173318197e-1	-6.193618133137968e-1	-6.067879968000088e-1	-5.939766235086501e-1	-5.809136975337204e-1	-5.675837921787072e-1	-5.539698364014236e-1	-5.400528584411756e-1	-5.258116756433027e-1	-5.112225160015138e-1	6.686783423099693e-1	6.829195251078423e-1	6.968365030680901e-1	7.104504588453739e-1	7.237803642003869e-1	7.368432901753167e-1	7.496546634666756e-1	7.622284799804633e-1
4.404404404404405e1	-6.331118440914744e-1	-6.204986178027873e-1	-6.076511554996274e-1	-5.945559015226127e-1	-5.811979399860607e-1	-5.675607956576759e-1	-5.536261957160713e-1	-5.393737825600136e-1	-5.247807647861539e-1	-5.098214892418591e-1	6.676474314528206e-1	6.822404492266804e-1	6.96492862382738e-1	7.104274623243427e-1	7.240646066527273e-1	7.374225681892796e-1	7.50517822166294e-1	7.633652844694541e-1
4.504504504504505e1	-6.345128708511291e-1	-6.216363898019444e-1	-6.085161052657214e-1	-5.951376208609892e-1	-5.814850650135728e-1	-5.675408702337973e-1	-5.532855080254081e-1	-5.386971680128688e-1	-5.237513662325475e-1	-5.084204624822044e-1	6.666180328992141e-1	6.815638346795356e-1	6.961521746920748e-1	7.10407536900464e-1	7.243517316802397e-1	7.380042875276557e-1	7.513827719323882e-1	7.645030564686108e-1
4.604604604604605e1	-6.359138976107838e-1	-6.227751245541693e-1	-6.093828392718558e-1	-5.957217751377125e-1	-5.817750688150525e-1	-5.675240161943809e-1	-5.529477781632557e-1	-5.380230229974133e-1	-5.227234878428478e-1	-5.070194357225497e-1	6.655901545095144e-1	6.808896896640801e-1	6.958144448299223e-1	7.103906828610477e-1	7.246417354817192e-1	7.385884418043792e-1	7.522495059385226e-1	7.65641791220836e-1
4.704704704704705e1	-6.373149243704386e-1	-6.239148173295136e-1	-6.102513507122671e-1	-5.963083579623795e-1	-5.820679475579653e-1	-5.675102337824778e-1	-5.526130109318869e-1	-5.373513557176436e-1	-5.216971375202586e-1	-5.05618408962895e-1	6.645638041869254e-1	6.802180223843104e-1	6.954796775985536e-1	7.103769004491444e-1	7.24934614224632e-1	7.391750246290462e-1	7.531180173789337e-1	7.667814839961804e-1
4.804804804804805e1	-6.387159511300933e-1	-6.250554634250213e-1	-6.111216328019105e-1	-5.968973629405006e-1	-5.823636973786844e-1	-5.674995231968617e-1	-5.522812111017137e-1	-5.366821743835821e-1	-5.206723232109912e-1	-5.042173822032403e-1	6.635389898776578e-1	6.795488410502489e-1	6.951478777683805e-1	7.103661898635285e-1	7.252303640453512e-1	7.397640296071671e-1	7.539882994685774e-1	7.679221300916877e-1
4.904904904904905e1	-6.40116977889748e-1	-6.261970581645732e-1	-6.119936787765043e-1	-5.974887836737502e-1	-5.826623143827304e-1	-5.67491884592016e-1	-5.519523834109735e-1	-5.360154872109754e-1	-5.196490529044314e-1	-5.028163554435856e-1	6.62515719571098e-1	6.78882153877642e-1	6.948190500776403e-1	7.103585512586827e-1	7.25528981049397e-1	7.403554503404168e-1	7.54860345443171e-1	7.690637248312397e-1
5.0050050050050054e1	-6.415180046494027e-1	-6.273395968987316e-1	-6.128674818925726e-1	-5.980826137602158e-1	-5.829637946450108e-1	-5.674873180781218e-1	-5.516265325654187e-1	-5.353513024209876e-1	-5.186273346333061e-1	-5.014153286839309e-1	6.614940012999729e-1	6.782179690876543e-1	6.944931992320854e-1	7.103539847447884e-1	7.258304613116774e-1	7.409492804268825e-1	7.557341485592393e-1	7.702062635653983e-1
5.1051051051051054e1	-6.429190314090575e-1	-6.284830750045862e-1	-6.137430354274848e-1	-5.986788467946422e-1	-5.832681342100624e-1	-5.674858237210498e-1	-5.51303663238005e-1	-5.346896282398929e-1	-5.176071764738501e-1	-5.000143019242761e-1	6.604738431405165e-1	6.775562949065596e-1	6.941703299046716e-1	7.103524903877165e-1	7.26134800876729e-1	7.415455134613088e-1	7.566097020941517e-1	7.713497416712528e-1
5.2052052052052055e1	-6.443200581687122e-1	-6.296274878855983e-1	-6.146203326794974e-1	-5.992774763686777e-1	-5.835753290922939e-1	-5.674874015423567e-1	-5.509837800685827e-1	-5.340304728987617e-1	-5.16588586545967e-1	-4.986132751646214e-1	6.594552532126337e-1	6.768971395654284e-1	6.938504467352494e-1	7.103540682090232e-1	7.264419957589607e-1	7.421441430353442e-1	7.574869993461643e-1	7.724941545522649e-1
5.3053053053053056e1	-6.457210849283669e-1	-6.307728309714487e-1	-6.154993669677888e-1	-5.998784960711158e-1	-5.838853752762296e-1	-5.674920515192816e-1	-5.506668876635884e-1	-5.333738446331454e-1	-5.155715730133963e-1	-4.972122484049667e-1	6.58438239680063e-1	6.76240511299812e-1	6.93533554330255e-1	7.103587181859482e-1	7.267520419428962e-1	7.427451627377823e-1	7.583660336344555e-1	7.736394976381152e-1
5.4054054054054056e1	-6.471221116880216e-1	-6.319190997178853e-1	-6.163801316324962e-1	-6.00481899488138e-1	-5.841982687167535e-1	-5.674997735847502e-1	-5.503529905957368e-1	-5.327197516827561e-1	-5.145561440838724e-1	-4.95811221645312e-1	6.574228107505392e-1	6.755864183494229e-1	6.932196572624035e-1	7.103664402514168e-1	7.270649353834203e-1	7.433485661548047e-1	7.592467982991629e-1	7.747857663845519e-1
5.505505505505506e1	-6.485231384476763e-1	-6.330662896065701e-1	-6.172626200347493e-1	-6.01087680203551e-1	-5.845140053393566e-1	-5.675105676273777e-1	-5.500420934037153e-1	-5.320682022911446e-1	-5.135423080092866e-1	-4.944101948856573e-1	6.564089746759533e-1	6.749348689578114e-1	6.92908760070382e-1	7.103772342940443e-1	7.273806720060234e-1	7.439543468702178e-1	7.601292867014161e-1	7.759329562732368e-1
5.6056056056056065e1	-6.49924165207331e-1	-6.34214396144928e-1	-6.181468255567019e-1	-6.016958317990261e-1	-5.848325810403815e-1	-5.675244334914772e-1	-5.497342005918788e-1	-5.314192047053736e-1	-5.12530073085846e-1	-4.930091681260025e-1	6.553967397525127e-1	6.742858713720402e-1	6.926008672585455e-1	7.103911001581438e-1	7.276992477070483e-1	7.445624984656928e-1	7.610134922233686e-1	7.770810628115947e-1
5.7057057057057065e1	-6.513251919669857e-1	-6.353634148659969e-1	-6.190327416015637e-1	-6.023063478543331e-1	-5.851539916872721e-1	-5.675413709770717e-1	-5.494293166299455e-1	-5.307727671756871e-1	-5.115194476542319e-1	-4.916081413663478e-1	6.543861143208985e-1	6.736394338423539e-1	6.922959832966122e-1	7.104080376437385e-1	7.280206583539388e-1	7.451730145209998e-1	7.618994082682304e-1	7.782300815326636e-1
5.8058058058058066e1	-6.527262187266404e-1	-6.365133413282772e-1	-6.199203615936283e-1	-6.029192219475763e-1	-5.854782331188205e-1	-5.675613798399078e-1	-5.49127445952695e-1	-5.301288979551787e-1	-5.105104400997565e-1	-4.902071146066931e-1	6.533771067664231e-1	6.729955646218453e-1	6.919941126193617e-1	7.104280465065747e-1	7.283448997854873e-1	7.45785888614243e-1	7.62787028260295e-1	7.793800079949438e-1
5.905905905905907e1	-6.541272454862952e-1	-6.376641711155818e-1	-6.208096789783e-1	-6.035344476554252e-1	-5.85805301145418e-1	-5.675844597914735e-1	-5.48828592959667e-1	-5.294876052994524e-1	-5.095030588525178e-1	-4.8880608784703833e-1	6.523697255191844e-1	6.723542719661191e-1	6.916952596263335e-1	7.104511264581402e-1	7.286719678120848e-1	7.46401114322092e-1	7.636763456449664e-1	7.805308377822485e-1
6.006006006006007e1	-6.555282722459499e-1	-6.388158998368891e-1	-6.217006872221207e-1	-6.041520185533455e-1	-5.861351915493038e-1	-5.676106104990192e-1	-5.485327620148609e-1	-5.288488974662846e-1	-5.08497312387554e-1	-4.8740506108738363e-1	6.513639790542206e-1	6.717155641329514e-1	6.913994286815276e-1	7.104772771656858e-1	7.290018582159704e-1	7.470186852200122e-1	7.645673538887873e-1	7.816825665035557e-1
6.106106106106107e1	-6.569292990056046e-1	-6.399685231261936e-1	-6.225933798127928e-1	-6.047719282158277e-1	-5.864679000848171e-1	-5.67639831585581e-1	-5.482399574464385e-1	-5.28212782715279e-1	-5.074932092249952e-1	-4.8600403432772893e-1	6.503598758916619e-1	6.710794493819457e-1	6.911066241131053e-1	7.105064982522475e-1	7.293345667514836e-1	7.476385948824943e-1	7.654600464794596e-1	7.828351897928602e-1
6.206206206206207e1	-6.583303257652593e-1	-6.41122036642359e-1	-6.234877502592028e-1	-6.053941702166136e-1	-5.868034224786483e-1	-5.676721226300084e-1	-5.479501835464264e-1	-5.275792693075199e-1	-5.064907579302145e-1	-4.8460300756807423e-1	6.49357424596881e-1	6.704459359741867e-1	6.908168502130931e-1	7.105387892966751e-1	7.29670089145315e-1	7.482608368832803e-1	7.663544169258696e-1	7.839887033090257e-1
